Entry	Keywords
Q9ULI0	3D-structure; ATP-binding; Alternative splicing; Bromodomain; Coiled coil; Complete proteome; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q9ULI1	Complete proteome; Leucine-rich repeat; Polymorphism; Reference proteome; Repeat; WD repeat
Q9ULI2	ATP-binding; Alternative splicing; Complete proteome; Cytoplasm; Ligase; Magnesium; Manganese; Metal-binding; Nucleotide-binding; Reference proteome
Q9ULI3	3D-structure; Alternative splicing; Calcium; Cell junction; Cell membrane; Complete proteome; Developmental protein; Disulfide bond; EGF-like domain; Glycoprotein; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Secreted; Signal; Transmembrane; Transmembrane helix
Q9ULI4	ATP-binding; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Microtubule; Motor protein; Nucleotide-binding; Reference proteome
Q9ULJ1	Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q9ULJ3	3D-structure; Alternative splicing; Complete proteome; DNA-binding; Isopeptide bond; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Transcription; Transcription regulation; Ubl conjugation; Zinc; Zinc-finger
Q9ULJ6	Alternative splicing; Complete proteome; Cytoplasm; Isopeptide bond; Metal-binding; Nucleus; Polymorphism; Reference proteome; Transcription; Transcription regulation; Ubl conjugation; Zinc; Zinc-finger
Q9ULJ7	ANK repeat; Alternative splicing; Complete proteome; Direct protein sequencing; Endosome; Phosphoprotein; Protein transport; Reference proteome; Repeat; Transport
Q9ULJ8	3D-structure; Actin-binding; Alternative splicing; Cell junction; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Developmental protein; Differentiation; Neurogenesis; Phosphoprotein; Polymorphism; Reference proteome; Synapse; Synaptosome
Q9ULK0	Alternative splicing; Cell junction; Cell membrane; Complete proteome; Glycoprotein; Ion channel; Ion transport; Ligand-gated ion channel; Membrane; Polymorphism; Postsynaptic cell membrane; Receptor; Reference proteome; Signal; Synapse; Transmembrane; Transmembrane helix; Transport
Q9ULK2	Alternative splicing; Complete proteome; Reference proteome
Q9ULK4	Activator; Alternative splicing; Complete proteome; Direct protein sequencing; Disease mutation; Mental retardation; Nucleus; Reference proteome; Transcription; Transcription regulation
Q9ULK5	Cell membrane; Complete proteome; Developmental protein; Disease mutation; Membrane; Phosphoprotein; Reference proteome; Transmembrane; Transmembrane helix
Q9ULK6	Alternative splicing; Complete proteome; Glycoprotein; Membrane; Metal-binding; Reference proteome; Signal; Transmembrane; Transmembrane helix; Zinc; Zinc-finger
Q9ULL0	Complete proteome; Polymorphism; Reference proteome
Q9ULL1	Complete proteome; Guanine-nucleotide releasing factor; Phosphoprotein; Polymorphism; Reference proteome
Q9ULL4	Alternative splicing; Cell membrane; Complete proteome; Disulfide bond; Glycoprotein; Membrane; Neurogenesis; Polymorphism; Receptor; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q9ULL5	Acetylation; Alternative splicing; Complete proteome; Phosphoprotein; Reference proteome; Repeat
Q9ULL8	3D-structure; Actin-binding; Alternative splicing; Chromosomal rearrangement; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Developmental protein; Disease mutation; Mental retardation; Phosphoprotein; Polymorphism; Reference proteome
Q9ULM0	Alternative splicing; Coiled coil; Complete proteome; Phosphoprotein; Polymorphism; Reference proteome; Repeat
Q9ULM2	Complete proteome; DNA-binding; Metal-binding; Nucleus; Reference proteome; Repeat; Transcription; Transcription regulation; Zinc; Zinc-finger
Q9ULM3	Coiled coil; Complete proteome; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q9ULM6	Activator; Complete proteome; Cytoplasm; Exonuclease; Hydrolase; Leucine-rich repeat; Magnesium; Metal-binding; Nuclease; Nucleus; RNA-binding; RNA-mediated gene silencing; Reference proteome; Repeat; Transcription; Transcription regulation; Translation regulation
Q9ULN7	Alternative splicing; Complete proteome; Reference proteome
Q9ULP0	Alternative splicing; Complete proteome; Cytoplasm; Phosphoprotein; Reference proteome
Q9ULP9	Alternative splicing; Complete proteome; Cytoplasm; Deafness; Disease mutation; Epilepsy; GTPase activation; Mental retardation; Non-syndromic deafness; Phosphoprotein; Reference proteome
Q9ULQ0	Alternative splicing; Complete proteome; Cytoplasm; Phosphoprotein; Polymorphism; Reference proteome
Q9ULQ1	Alternative splicing; Calcium; Calcium channel; Calcium transport; Coiled coil; Complete proteome; Endosome; Glycoprotein; Ion channel; Ion transport; Lysosome; Membrane; Reference proteome; Repeat; Transmembrane; Transmembrane helix; Transport; Voltage-gated channel
Q9ULR0	Acetylation; Alternative splicing; Complete proteome; Nucleus; Phosphoprotein; Reference proteome; Spliceosome; mRNA processing; mRNA splicing
Q9ULR3	Complete proteome; Cytoplasm; Hydrolase; Nucleus; Phosphoprotein; Protein phosphatase; Reference proteome
Q9ULR5	Acetylation; Complete proteome; Reference proteome; Repressor; Translation regulation; Ubl conjugation
Q9ULS5	Coiled coil; Complete proteome; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
Q9ULS6	Cell membrane; Complete proteome; Ion channel; Ion transport; Membrane; Potassium; Potassium channel; Potassium transport; Reference proteome; Transmembrane; Transmembrane helix; Transport; Voltage-gated channel
Q9ULT0	Alternative splicing; Complete proteome; Disease mutation; Phosphoprotein; Polymorphism; Reference proteome; Repeat; TPR repeat
Q9ULT6	Alternative splicing; Cell membrane; Complete proteome; Ligase; Membrane; Metal-binding; Reference proteome; Signal; Transmembrane; Transmembrane helix; Ubl conjugation pathway; Wnt signaling pathway; Zinc; Zinc-finger
Q9ULT8	3D-structure; ANK repeat; Complete proteome; Ligase; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Ubl conjugation pathway
Q9ULU4	3D-structure; Acetylation; Alternative splicing; Bromodomain; Complete proteome; Isopeptide bond; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome; Ubl conjugation; Zinc; Zinc-finger
Q9ULU8	3D-structure; Alternative splicing; Calcium; Cell junction; Complete proteome; Cytoplasmic vesicle; Exocytosis; Lipid-binding; Membrane; Metal-binding; Phosphoprotein; Protein transport; Reference proteome; Synapse; Transport
Q9ULV0	3D-structure; ATP-binding; Acetylation; Actin-binding; Alternative splicing; Calmodulin-binding; Coiled coil; Complete proteome; Cytoplasm; Disease mutation; Motor protein; Myosin; Nucleotide-binding; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Repeat; Transport
Q9ULV1	3D-structure; Cell membrane; Complete proteome; Developmental protein; Disease mutation; Disulfide bond; G-protein coupled receptor; Glycoprotein; Membrane; Polymorphism; Receptor; Reference proteome; Signal; Transducer; Transmembrane; Transmembrane helix; Ubl conjugation; Wnt signaling pathway
Q9ULV3	Alternative splicing; Complete proteome; Disease mutation; Dystonia; Isopeptide bond; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Ubl conjugation; Zinc; Zinc-finger
Q9ULV4	Acetylation; Actin-binding; Alternative splicing; Cell membrane; Cell projection; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Membrane; Reference proteome; Repeat; WD repeat
Q9ULV5	Activator; Alternative splicing; Cataract; Complete proteome; DNA-binding; Disease mutation; Isopeptide bond; Nucleus; Phosphoprotein; Reference proteome; Repressor; Stress response; Transcription; Transcription regulation; Ubl conjugation
Q9ULV8	3D-structure; Alternative splicing; Calcium; Complete proteome; Ligase; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome; Repeat; SH3-binding; Ubl conjugation; Ubl conjugation pathway; Zinc; Zinc-finger
Q9ULW0	3D-structure; Acetylation; Alternative splicing; Apoptosis; Cell cycle; Cell division; Complete proteome; Cytoplasm; Cytoskeleton; Isopeptide bond; Microtubule; Mitosis; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Ubl conjugation
Q9ULW2	Cell membrane; Complete proteome; Developmental protein; Disulfide bond; G-protein coupled receptor; Glycoprotein; Membrane; Receptor; Reference proteome; Signal; Transducer; Transmembrane; Transmembrane helix; Ubl conjugation; Wnt signaling pathway
Q9ULW3	Acetylation; Coiled coil; Complete proteome; DNA-binding; Nucleus; RNA-binding; Reference proteome; Transcription; Transcription regulation
Q9ULW5	3D-structure; Alternative splicing; Complete proteome; Cytoplasmic vesicle; GTP-binding; Golgi apparatus; Lipoprotein; Membrane; Nucleotide-binding; Prenylation; Protein transport; Reference proteome; Transport
Q9ULW6	Alternative splicing; Complete proteome; Nucleus; Reference proteome
Q9ULW8	Calcium; Complete proteome; Cytoplasm; Hydrolase; Polymorphism; Reference proteome
Q9ULX3	Complete proteome; Direct protein sequencing; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Zinc
Q9ULX5	Alternative splicing; Complete proteome; Membrane; Metal-binding; Reference proteome; Transmembrane; Transmembrane helix; Zinc; Zinc-finger
Q9ULX6	Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Zinc; Zinc-finger
Q9ULX7	3D-structure; Complete proteome; Disulfide bond; Glycoprotein; Lyase; Membrane; Metal-binding; Phosphoprotein; Reference proteome; Signal; Transmembrane; Transmembrane helix; Zinc
Q9ULX9	Alternative splicing; Complete proteome; DNA-binding; Nucleus; Reference proteome; Repressor; Stress response; Transcription; Transcription regulation
Q9ULY5	3D-structure; Complete proteome; Disulfide bond; Glycoprotein; Immunity; Lectin; Membrane; Reference proteome; Signal-anchor; Transmembrane; Transmembrane helix
Q9ULZ0	Alternative splicing; Complete proteome; Cytoplasm; Nucleus; Reference proteome
Q9ULZ1	Cleavage on pair of basic residues; Complete proteome; Hormone; Reference proteome; Secreted; Signal
Q9ULZ2	3D-structure; Complete proteome; Cytoplasm; Mitochondrion; Nucleus; Phosphoprotein; Reference proteome; SH2 domain
Q9ULZ3	3D-structure; Alternative splicing; Apoptosis; Complete proteome; Cytoplasm; Endoplasmic reticulum; Immunity; Inflammatory response; Innate immunity; Mitochondrion; Nucleus; Phosphoprotein; Reference proteome; Tumor suppressor
Q9ULZ9	Alternative splicing; Calcium; Cell membrane; Cleavage on pair of basic residues; Complete proteome; Disulfide bond; Extracellular matrix; GPI-anchor; Glycoprotein; Hydrolase; Lipoprotein; Membrane; Metal-binding; Metalloprotease; Protease; Reference proteome; Repeat; Secreted; Signal; Zinc; Zymogen
Q9UM00	Alternative splicing; Coiled coil; Complete proteome; Endoplasmic reticulum; Golgi apparatus; Membrane; Mental retardation; Phosphoprotein; Reference proteome; Transmembrane; Transmembrane helix
Q9UM01	Amino-acid transport; Cell membrane; Complete proteome; Disease mutation; Disulfide bond; Glycoprotein; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix; Transport
Q9UM07	3D-structure; Calcium; Chromatin regulator; Citrullination; Complete proteome; Cytoplasm; Hydrolase; Immunity; Innate immunity; Metal-binding; Nucleus; Polymorphism; Reference proteome; Transcription; Transcription regulation
Q9UM11	3D-structure; Acetylation; Alternative splicing; Cell cycle; Cell division; Complete proteome; Cytoplasm; DNA damage; DNA repair; Mitosis; Nucleus; Phosphoprotein; Reference proteome; Repeat; Ubl conjugation pathway; WD repeat
Q9UM13	3D-structure; Acetylation; Cell cycle; Cell division; Complete proteome; Mitosis; Polymorphism; Reference proteome; Ubl conjugation pathway
Q9UM19	Calcium; Complete proteome; Lipoprotein; Metal-binding; Myristate; Reference proteome; Repeat
Q9UM21	Alternative splicing; Coiled coil; Complete proteome; Glycoprotein; Glycosyltransferase; Golgi apparatus; Membrane; Metal-binding; Phosphoprotein; Reference proteome; Secreted; Signal-anchor; Transferase; Transmembrane; Transmembrane helix
Q9UM22	Alternative splicing; Complete proteome; Glycoprotein; Reference proteome; Secreted; Signal
Q9UM44	Alternative splicing; Complete proteome; Disulfide bond; Glycoprotein; Immunoglobulin domain; Membrane; Polymorphism; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q9UM47	3D-structure; ANK repeat; Activator; Cell membrane; Complete proteome; Developmental protein; Differentiation; Disease mutation; Disulfide bond; EGF-like domain; Glycoprotein; Membrane; Notch signaling pathway; Nucleus; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Repeat; Signal; Transcription; Transcription regulation; Transmembrane; Transmembrane helix
Q9UM54	ATP-binding; Actin-binding; Alternative splicing; Calmodulin-binding; Cardiomyopathy; Cell membrane; Cell projection; Coated pit; Complete proteome; Cytoplasm; Cytoplasmic vesicle; Deafness; Disease mutation; Endocytosis; Golgi apparatus; Hearing; Membrane; Motor protein; Myosin; Non-syndromic deafness; Nucleotide-binding; Nucleus; Phosphoprotein; Protein transport; Reference proteome; Transport
Q9UM63	Activator; Alternative splicing; Complete proteome; DNA-binding; Metal-binding; Nucleus; Polymorphism; Reference proteome; Repeat; Transcription; Transcription regulation; Zinc; Zinc-finger
Q9UM73	3D-structure; ATP-binding; Cell membrane; Chromosomal rearrangement; Complete proteome; Disease mutation; Glycoprotein; Kinase; Membrane; Nucleotide-binding; Phosphoprotein; Polymorphism; Proto-oncogene; Receptor; Reference proteome; Repeat; Signal; Transferase; Transmembrane; Transmembrane helix; Tyrosine-protein kinase
Q9UM82	Complete proteome; Developmental protein; Differentiation; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Spermatogenesis
Q9UMD9	Alternative splicing; Basement membrane; Cell junction; Collagen; Complete proteome; Direct protein sequencing; Disease mutation; Disulfide bond; Epidermolysis bullosa; Extracellular matrix; Glycoprotein; Hydroxylation; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Secreted; Signal-anchor; Transmembrane; Transmembrane helix
Q9UMF0	3D-structure; Cell adhesion; Complete proteome; Disulfide bond; Glycoprotein; Immunoglobulin domain; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q9UMN6	3D-structure; Acetylation; Alternative splicing; Chromatin regulator; Complete proteome; DNA-binding; Metal-binding; Methyltransferase; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; S-adenosyl-L-methionine; Transcription; Transcription regulation; Transferase; Zinc; Zinc-finger
Q9UMQ3	Complete proteome; DNA-binding; Homeobox; Nucleus; Reference proteome; Transcription; Transcription regulation
Q9UMQ6	Calcium; Complete proteome; Cytoplasmic vesicle; Hydrolase; Metal-binding; Polymorphism; Protease; Reference proteome; Repeat; Thiol protease
Q9UMR2	3D-structure; ATP-binding; Alternative splicing; Complete proteome; Cytoplasm; Helicase; Hydrolase; Membrane; Nuclear pore complex; Nucleotide-binding; Nucleus; Polymorphism; Protein transport; RNA-binding; Reference proteome; Translocation; Transport; mRNA transport
Q9UMR3	Atrial septal defect; Cardiomyopathy; Complete proteome; DNA-binding; Developmental protein; Disease mutation; Nucleus; Reference proteome; Transcription; Transcription regulation
Q9UMR5	3D-structure; Alternative splicing; Complete proteome; Disulfide bond; Glycoprotein; Hydrolase; Lysosome; Polymorphism; Reference proteome; Signal
Q9UMR7	Adaptive immunity; Alternative splicing; Complete proteome; Disulfide bond; Glycoprotein; Immunity; Innate immunity; Lectin; Membrane; Polymorphism; Reference proteome; Signal-anchor; Transmembrane; Transmembrane helix
Q9UMS0	3D-structure; Alternative splicing; Complete proteome; Cytoplasm; Disease mutation; Mitochondrion; Polymorphism; Reference proteome; Transit peptide
Q9UMS4	3D-structure; Acetylation; Complete proteome; Cytoplasm; Cytoskeleton; DNA damage; DNA repair; Direct protein sequencing; Ligase; Lipid droplet; Nucleus; Reference proteome; Repeat; Spliceosome; Ubl conjugation pathway; WD repeat; mRNA processing; mRNA splicing
Q9UMS5	Alternative splicing; Complete proteome; DNA-binding; Nucleus; Phosphoprotein; Reference proteome; Transcription; Transcription regulation
Q9UMS6	Actin-binding; Alternative splicing; Complete proteome; Cytoplasm; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q9UMW8	Alternative initiation; Complete proteome; Cytoplasm; Hydrolase; Nucleus; Polymorphism; Protease; Reference proteome; Thiol protease; Ubl conjugation pathway
Q9UMX0	3D-structure; Acetylation; Alternative splicing; Autophagy; Cell membrane; Complete proteome; Cytoplasm; Cytoplasmic vesicle; Direct protein sequencing; Endoplasmic reticulum; Membrane; Nucleus; Phosphoprotein; Proteasome; Reference proteome; Ubl conjugation
Q9UMX1	3D-structure; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Developmental protein; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Tumor suppressor
Q9UMX2	Alternative splicing; Complete proteome; Cytoplasm; Nucleus; Phosphoprotein; Polyamine biosynthesis; Reference proteome; Ribosomal frameshifting
Q9UMX3	Apoptosis; Complete proteome; Endoplasmic reticulum; Golgi apparatus; Membrane; Phosphoprotein; Reference proteome; Transmembrane; Transmembrane helix
Q9UMX5	Acetylation; Complete proteome; Heme; Iron; Metal-binding; Reference proteome; Secreted; Signal
Q9UMX6	Calcium; Cell membrane; Complete proteome; Disease mutation; Lipoprotein; Membrane; Metal-binding; Myristate; Polymorphism; Reference proteome; Repeat; Retinitis pigmentosa; Sensory transduction; Vision
Q9UMX9	Albinism; Alternative splicing; Complete proteome; Disease mutation; Glycoprotein; Melanin biosynthesis; Membrane; Polymorphism; Reference proteome; Sensory transduction; Transmembrane; Transmembrane helix; Vision
Q9UMY1	Alternative splicing; Coiled coil; Complete proteome; Nucleus; Phosphoprotein; Reference proteome
Q9UMY4	3D-structure; Acetylation; Alternative splicing; Complete proteome; Lipid-binding; Membrane; Phosphoprotein; Protein transport; Reference proteome; Transport
Q9UMZ2	Acetylation; Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Endocytosis; Golgi apparatus; Membrane; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Repeat; Transport
Q9UMZ3	3D-structure; Complete proteome; Deafness; Disease mutation; Glycoprotein; Hydrolase; Membrane; Non-syndromic deafness; Polymorphism; Protein phosphatase; Receptor; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q9UN19	3D-structure; Alternative splicing; Complete proteome; Cytoplasm; Membrane; Phosphoprotein; Reference proteome; SH2 domain
Q9UN30	Alternative splicing; Complete proteome; Nucleus; Phosphoprotein; Reference proteome; Repressor; Transcription; Transcription regulation
Q9UN36	3D-structure; Acetylation; Alternative splicing; Cell projection; Complete proteome; Cytoplasm; Developmental protein; Differentiation; Neurogenesis; Phosphoprotein; Polymorphism; Reference proteome; Tumor suppressor; Wnt signaling pathway
Q9UN37	3D-structure; ATP-binding; Acetylation; Cell cycle; Cell division; Complete proteome; Endosome; Hydrolase; Membrane; Nucleotide-binding; Phosphoprotein; Protein transport; Reference proteome; Transport
Q9UN42	Alternative splicing; Complete proteome; Membrane; Nucleus; Polymorphism; Reference proteome; Signal-anchor; Transcription; Transcription regulation; Transmembrane; Transmembrane helix
Q9UN66	Calcium; Cell adhesion; Cell membrane; Complete proteome; Glycoprotein; Membrane; Polymorphism; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q9UN67	Calcium; Cell adhesion; Cell membrane; Complete proteome; Direct protein sequencing; Glycoprotein; Membrane; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q9UN70	Alternative splicing; Calcium; Cell adhesion; Cell membrane; Complete proteome; Glycoprotein; Membrane; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q9UN71	Alternative splicing; Calcium; Cell adhesion; Cell membrane; Complete proteome; Glycoprotein; Membrane; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q9UN72	Alternative splicing; Calcium; Cell adhesion; Cell membrane; Complete proteome; Glycoprotein; Membrane; Polymorphism; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q9UN73	Alternative splicing; Calcium; Cell adhesion; Cell membrane; Complete proteome; Glycoprotein; Membrane; Polymorphism; Reference proteome; Repeat; Secreted; Signal; Transmembrane; Transmembrane helix
Q9UN74	Alternative splicing; Calcium; Cell adhesion; Cell membrane; Complete proteome; Glycoprotein; Membrane; Polymorphism; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q9UN75	Alternative splicing; Calcium; Cell adhesion; Cell membrane; Complete proteome; Glycoprotein; Membrane; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q9UN76	Amino-acid transport; Complete proteome; Glycoprotein; Membrane; Obesity; Reference proteome; Symport; Transmembrane; Transmembrane helix; Transport
Q9UN79	Complete proteome; DNA-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Transcription; Transcription regulation
Q9UN81	3D-structure; Coiled coil; Complete proteome; Cytoplasm; Nucleotide-binding; Nucleus; Reference proteome
Q9UN86	Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; Isopeptide bond; Phosphoprotein; Polymorphism; RNA-binding; Reference proteome; Transport; Ubl conjugation; mRNA transport
Q9UN88	Cell junction; Cell membrane; Chloride; Chloride channel; Complete proteome; Disulfide bond; Glycoprotein; Ion channel; Ion transport; Membrane; Polymorphism; Postsynaptic cell membrane; Reference proteome; Signal; Synapse; Transmembrane; Transmembrane helix; Transport
Q9UNA0	3D-structure; Cleavage on pair of basic residues; Complete proteome; Disulfide bond; Extracellular matrix; Glycoprotein; Hydrolase; Metal-binding; Metalloprotease; Polymorphism; Protease; Reference proteome; Repeat; Secreted; Signal; Zinc; Zymogen
Q9UNA1	3D-structure; Alternative splicing; Cell junction; Chromosomal rearrangement; Complete proteome; Cytoplasm; Cytoskeleton; Disease mutation; GTPase activation; Proto-oncogene; Reference proteome; SH3 domain
Q9UNA3	Complete proteome; Glycoprotein; Glycosyltransferase; Golgi apparatus; Membrane; Polymorphism; Reference proteome; Signal-anchor; Transferase; Transmembrane; Transmembrane helix
Q9UNA4	3D-structure; Complete proteome; DNA damage; DNA repair; DNA replication; DNA synthesis; DNA-binding; DNA-directed DNA polymerase; Magnesium; Metal-binding; Mutator protein; Nucleotidyltransferase; Nucleus; Polymorphism; Reference proteome; Schiff base; Transferase
Q9UND3	Complete proteome; Membrane; Nuclear pore complex; Nucleus; Polymorphism; Protein transport; Reference proteome; Translocation; Transport; mRNA transport
Q9UNE0	Alternative splicing; Apoptosis; Complete proteome; Developmental protein; Differentiation; Direct protein sequencing; Disease mutation; Disulfide bond; Ectodermal dysplasia; Glycoprotein; Membrane; Polymorphism; Receptor; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q9UNE2	Alternative splicing; Complete proteome; Cytoplasm; Cytoplasmic vesicle; Exocytosis; Membrane; Metal-binding; Reference proteome; Zinc; Zinc-finger
Q9UNE7	3D-structure; Alternative splicing; Complete proteome; Cytoplasm; DNA damage; DNA repair; Direct protein sequencing; Disease mutation; Isopeptide bond; Ligase; Neurodegeneration; Nucleus; Phosphoprotein; Reference proteome; Repeat; TPR repeat; Ubl conjugation; Ubl conjugation pathway
Q9UNF0	3D-structure; Acetylation; Alternative splicing; Cell membrane; Cell projection; Coiled coil; Complete proteome; Cytoplasm; Cytoplasmic vesicle; Cytoskeleton; Endocytosis; Endosome; Lipid-binding; Membrane; Phosphoprotein; Polymorphism; Reference proteome; SH3 domain
Q9UNF1	Acetylation; Alternative splicing; Complete proteome; Direct protein sequencing; Phosphoprotein; Polymorphism; Reference proteome; Tumor antigen
Q9UNG2	3D-structure; Adaptive immunity; Cell membrane; Complete proteome; Cytokine; Disulfide bond; Glycoprotein; Immunity; Membrane; Reference proteome; Signal-anchor; Transmembrane; Transmembrane helix
Q9UNH5	Alternative splicing; Cell cycle; Cell division; Complete proteome; Cytoplasm; Cytoskeleton; Hydrolase; Nucleus; Polymorphism; Protein phosphatase; Reference proteome
Q9UNH6	3D-structure; Alternative splicing; Complete proteome; Cytoplasmic vesicle; Lipid-binding; Membrane; Polymorphism; Protein transport; Reference proteome; Transport
Q9UNH7	Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Cytoplasmic vesicle; Endosome; Lipid-binding; Membrane; Nucleus; Phosphoprotein; Protein transport; Reference proteome; Transport
Q9UNI1	Calcium; Complete proteome; Disulfide bond; Glycoprotein; Hydrolase; Metal-binding; Polymorphism; Protease; Reference proteome; Secreted; Serine protease; Signal; Zymogen
Q9UNI6	3D-structure; Acetylation; Complete proteome; Hydrolase; Metal-binding; Nucleus; Polymorphism; Protein phosphatase; Reference proteome; Zinc
Q9UNK0	Coiled coil; Complete proteome; Membrane; Phosphoprotein; Reference proteome; Transmembrane; Transmembrane helix; Transport; Ubl conjugation
Q9UNK4	Calcium; Complete proteome; Disulfide bond; Glycoprotein; Hydrolase; Lipid degradation; Lipid metabolism; Metal-binding; Polymorphism; Reference proteome; Secreted; Signal
Q9UNK9	Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
Q9UNL2	Alternative splicing; Complete proteome; Endoplasmic reticulum; Membrane; Phosphoprotein; Reference proteome; Transmembrane; Transmembrane helix
Q9UNL4	3D-structure; Acetylation; Alternative splicing; Apoptosis; Cell cycle; Chromatin regulator; Citrullination; Coiled coil; Complete proteome; Metal-binding; Nucleus; Reference proteome; Tumor suppressor; Zinc; Zinc-finger
Q9UNM6	Acetylation; Alternative splicing; Complete proteome; Polymorphism; Proteasome; Reference proteome
Q9UNN4	Alternative splicing; Complete proteome; DNA-binding; Nucleus; Reference proteome; Transcription; Transcription regulation
Q9UNN5	3D-structure; Alternative splicing; Apoptosis; Complete proteome; Nucleus; Phosphoprotein; Reference proteome
Q9UNN8	3D-structure; Blood coagulation; Complete proteome; Disulfide bond; Glycoprotein; Hemostasis; Membrane; Polymorphism; Receptor; Reference proteome; Signal; Transmembrane; Transmembrane helix
Q9UNP4	Alternative splicing; Complete proteome; Disulfide bond; Epilepsy; Glycoprotein; Glycosyltransferase; Golgi apparatus; Membrane; Mental retardation; Polymorphism; Reference proteome; Signal-anchor; Transferase; Transmembrane; Transmembrane helix
Q9UNP9	3D-structure; Alternative splicing; Complete proteome; Isomerase; Nucleus; Phosphoprotein; RNA-binding; Reference proteome; Rotamase; Spliceosome; mRNA processing; mRNA splicing
Q9UNQ0	ATP-binding; Alternative splicing; Cell membrane; Complete proteome; Disulfide bond; Glycoprotein; Membrane; Mitochondrion; Nucleotide-binding; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix; Transport
Q9UNQ2	3D-structure; Complete proteome; Methyltransferase; Nucleus; RNA-binding; Reference proteome; S-adenosyl-L-methionine; Transferase; rRNA processing
Q9UNS1	Alternative splicing; Biological rhythms; Cell cycle; Cell division; Complete proteome; DNA damage; Developmental protein; Mitosis; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Transcription; Transcription regulation
Q9UNS2	3D-structure; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; Nucleus; Phosphoprotein; Reference proteome; Signalosome
Q9UNT1	Alternative splicing; Complete proteome; GTP-binding; Nucleotide-binding; Reference proteome
Q9UNU6	Complete proteome; Endoplasmic reticulum; Heme; Iron; Membrane; Metal-binding; Microsome; Monooxygenase; NADP; Oxidoreductase; Phosphoprotein; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
Q9UNW1	Alternative splicing; Complete proteome; Disease mutation; Endoplasmic reticulum; Glycoprotein; Hydrolase; Polymorphism; Reference proteome; Signal
Q9UNW8	Alternative splicing; Cell membrane; Complete proteome; Disulfide bond; G-protein coupled receptor; Glycoprotein; Membrane; Receptor; Reference proteome; Stress response; Transducer; Transmembrane; Transmembrane helix
Q9UNW9	3D-structure; Complete proteome; Nucleus; RNA-binding; Reference proteome; Repeat
Q9UNX3	Complete proteome; Direct protein sequencing; Isopeptide bond; Reference proteome; Ribonucleoprotein; Ribosomal protein; Ubl conjugation
Q9UNX4	Complete proteome; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; WD repeat
