Entry	Keywords
P09001	3D-structure; Complete proteome; Disease mutation; Mitochondrion; Polymorphism; Reference proteome; Ribonucleoprotein; Ribosomal protein
P10253	Complete proteome; Direct protein sequencing; Disease mutation; Disulfide bond; Glycogen storage disease; Glycoprotein; Glycosidase; Hydrolase; Lysosome; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Signal
P13798	Acetylation; Complete proteome; Cytoplasm; Direct protein sequencing; Hydrolase; Phosphoprotein; Polymorphism; Reference proteome
P13804	3D-structure; Acetylation; Alternative splicing; Complete proteome; Direct protein sequencing; Disease mutation; Electron transport; FAD; Flavoprotein; Glutaricaciduria; Mitochondrion; Phosphoprotein; Polymorphism; Reference proteome; Transit peptide; Transport
P14618	3D-structure; ATP-binding; Acetylation; Allosteric enzyme; Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; Glycolysis; Hydroxylation; Kinase; Magnesium; Metal-binding; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Potassium; Pyruvate; Reference proteome; Transferase; Ubl conjugation
P14920	3D-structure; Complete proteome; FAD; Flavoprotein; Oxidoreductase; Peroxisome; Reference proteome
P15428	3D-structure; Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; Disease mutation; Fatty acid metabolism; Lipid metabolism; NAD; Oxidoreductase; Polymorphism; Prostaglandin metabolism; Reference proteome; Tumor suppressor
P16444	3D-structure; Cell membrane; Cell projection; Complete proteome; Dipeptidase; Direct protein sequencing; Disulfide bond; GPI-anchor; Glycoprotein; Hydrolase; Lipoprotein; Membrane; Metal-binding; Metalloprotease; Polymorphism; Protease; Reference proteome; Signal; Zinc
P19440	3D-structure; Acyltransferase; Alternative promoter usage; Alternative splicing; Cell membrane; Complete proteome; Direct protein sequencing; Disulfide bond; Glutathione biosynthesis; Glycoprotein; Hydrolase; Membrane; Polymorphism; Protease; Reference proteome; Sialic acid; Signal-anchor; Transferase; Transmembrane; Transmembrane helix; Zymogen
P20933	3D-structure; Autocatalytic cleavage; Complete proteome; Direct protein sequencing; Disease mutation; Disulfide bond; Glycoprotein; Hydrolase; Lysosome; Polymorphism; Protease; Reference proteome; Signal
P21549	3D-structure; Acetylation; Aminotransferase; Complete proteome; Disease mutation; Mitochondrion; Peroxisome; Phosphoprotein; Polymorphism; Pyridoxal phosphate; Reference proteome; Transferase
P22234	3D-structure; ATP-binding; Acetylation; Alternative splicing; Complete proteome; Decarboxylase; Direct protein sequencing; Ligase; Lyase; Multifunctional enzyme; Nucleotide-binding; Phosphoprotein; Polymorphism; Purine biosynthesis; Reference proteome
P26439	Alternative splicing; Complete proteome; Congenital adrenal hyperplasia; Disease mutation; Endoplasmic reticulum; Isomerase; Membrane; Mitochondrion; Multifunctional enzyme; NAD; Oxidoreductase; Polymorphism; Reference proteome; Steroidogenesis; Transmembrane; Transmembrane helix
P26440	3D-structure; Acetylation; Alternative splicing; Complete proteome; Direct protein sequencing; Disease mutation; FAD; Flavoprotein; Mitochondrion; Oxidoreductase; Reference proteome; Transit peptide
P29218	3D-structure; Alternative splicing; Complete proteome; Cytoplasm; Hydrolase; Lithium; Magnesium; Metal-binding; Polymorphism; Reference proteome
P35573	Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; Disease mutation; Glycogen biosynthesis; Glycogen storage disease; Glycosidase; Glycosyltransferase; Hydrolase; Multifunctional enzyme; Phosphoprotein; Polymorphism; Reference proteome; Transferase; Ubl conjugation
P36268	Alternative splicing; Complete proteome; Cytoplasm; Endoplasmic reticulum; Glycoprotein; Reference proteome; Signal
P41252	ATP-binding; Acetylation; Aminoacyl-tRNA synthetase; Complete proteome; Cytoplasm; Direct protein sequencing; Ligase; Nucleotide-binding; Phosphoprotein; Polymorphism; Protein biosynthesis; Reference proteome
P49184	Complete proteome; Disulfide bond; Endonuclease; Endoplasmic reticulum; Glycoprotein; Hydrolase; Nuclease; Polymorphism; Reference proteome; Signal
P49588	ATP-binding; Acetylation; Alternative splicing; Aminoacyl-tRNA synthetase; Charcot-Marie-Tooth disease; Complete proteome; Cytoplasm; Direct protein sequencing; Disease mutation; Epilepsy; Ligase; Metal-binding; Neurodegeneration; Neuropathy; Nucleotide-binding; Phosphoprotein; Polymorphism; Protein biosynthesis; RNA-binding; Reference proteome; Ubl conjugation; Zinc; tRNA-binding
P50440	3D-structure; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Disease mutation; Membrane; Mitochondrion; Mitochondrion inner membrane; Phosphoprotein; Polymorphism; Reference proteome; Transferase; Transit peptide
P51530	4Fe-4S; ATP-binding; Acetylation; Alternative splicing; Complete proteome; DNA damage; DNA repair; DNA replication; DNA-binding; Disease mutation; Dwarfism; Endonuclease; Helicase; Hydrolase; Iron; Iron-sulfur; Mental retardation; Metal-binding; Mitochondrion; Multifunctional enzyme; Nuclease; Nucleotide-binding; Nucleus; Progressive external ophthalmoplegia; Reference proteome
P52790	3D-structure; ATP-binding; Allosteric enzyme; Complete proteome; Glycolysis; Kinase; Nucleotide-binding; Polymorphism; Reference proteome; Repeat; Transferase
P78508	ATP-binding; Complete proteome; Deafness; Disease mutation; Epilepsy; Ion channel; Ion transport; Membrane; Mental retardation; Nucleotide-binding; Phosphoprotein; Polymorphism; Potassium; Potassium transport; Reference proteome; Transmembrane; Transmembrane helix; Transport; Voltage-gated channel
Q02083	Alternative splicing; Autocatalytic cleavage; Complete proteome; Direct protein sequencing; Glycoprotein; Hydrolase; Lysosome; Polymorphism; Reference proteome; Signal; Zymogen
Q02153	3D-structure; Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; GTP-binding; Heme; Iron; Lyase; Metal-binding; Nucleotide-binding; Reference proteome; cGMP biosynthesis
Q03519	ATP-binding; Adaptive immunity; Alternative splicing; Complete proteome; Endoplasmic reticulum; Host-virus interaction; Immunity; Membrane; Nucleotide-binding; Peptide transport; Polymorphism; Protein transport; Reference proteome; Transmembrane; Transmembrane helix; Transport
Q06278	2Fe-2S; 3D-structure; Complete proteome; Cytoplasm; FAD; Flavoprotein; Iron; Iron-sulfur; Metal-binding; Molybdenum; Oxidoreductase; Phosphoprotein; Polymorphism; Reference proteome
Q09428	ATP-binding; Alternative splicing; Complete proteome; Diabetes mellitus; Disease mutation; Glycoprotein; Membrane; Nucleotide-binding; Polymorphism; Receptor; Reference proteome; Repeat; Transmembrane; Transmembrane helix; Transport
Q13057	ATP-binding; Alternative splicing; Coenzyme A biosynthesis; Complete proteome; Cytoplasm; Disease mutation; Kinase; Mitochondrion; Multifunctional enzyme; Neurodegeneration; Nucleotide-binding; Nucleotidyltransferase; Phosphoprotein; Polymorphism; Reference proteome; Transferase
Q13630	3D-structure; Complete proteome; Direct protein sequencing; Isomerase; Multifunctional enzyme; NADP; Oxidoreductase; Reference proteome
Q13685	Angiogenesis; Cell membrane; Complete proteome; Cytoplasm; Developmental protein; Differentiation; Direct protein sequencing; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Repeat; WD repeat
Q14697	Alternative splicing; Complete proteome; Direct protein sequencing; Endoplasmic reticulum; Glycoprotein; Glycosidase; Golgi apparatus; Hydrolase; Polymorphism; Reference proteome; Signal
